Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
12/27/2023,AQS,60010012,1,0.8,ppm,9,Laney College,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
12/28/2023,AQS,60010012,1,0.7,ppm,8,Laney College,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
12/29/2023,AQS,60010012,1,0.7,ppm,8,Laney College,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
12/30/2023,AQS,60010012,1,0.6,ppm,7,Laney College,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
12/31/2023,AQS,60010012,1,0.6,ppm,7,Laney College,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
1/1/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,18,75,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/2/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/3/2023,AQS,60010013,1,0.8,ppm,9,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/4/2023,AQS,60010013,1,0.8,ppm,9,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/5/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/6/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/7/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/8/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/9/2023,AQS,60010013,1,0.7,ppm,8,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/10/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/11/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/12/2023,AQS,60010013,1,0.8,ppm,9,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/13/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/14/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/15/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/16/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/17/2023,AQS,60010013,1,0.8,ppm,9,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/18/2023,AQS,60010013,1,0.9,ppm,10,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/19/2023,AQS,60010013,1,0.7,ppm,8,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/20/2023,AQS,60010013,1,0.7,ppm,8,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/21/2023,AQS,60010013,1,1,ppm,11,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/22/2023,AQS,60010013,1,0.9,ppm,10,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/23/2023,AQS,60010013,1,0.8,ppm,9,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/24/2023,AQS,60010013,1,0.8,ppm,9,Berkeley- Aquatic Park,16,67,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/25/2023,AQS,60010013,1,0.8,ppm,9,Berkeley- Aquatic Park,15,63,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/26/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/27/2023,AQS,60010013,1,0.7,ppm,8,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/28/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/29/2023,AQS,60010013,1,0.3,ppm,3,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/30/2023,AQS,60010013,1,0.4,ppm,5,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
1/31/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/1/2023,AQS,60010013,1,0.8,ppm,9,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/2/2023,AQS,60010013,1,0.9,ppm,10,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/3/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/4/2023,AQS,60010013,1,0.7,ppm,8,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/5/2023,AQS,60010013,1,0.4,ppm,5,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/6/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/7/2023,AQS,60010013,1,0.8,ppm,9,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/8/2023,AQS,60010013,1,0.9,ppm,10,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/9/2023,AQS,60010013,1,0.9,ppm,10,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/10/2023,AQS,60010013,1,0.7,ppm,8,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/11/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/12/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/13/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/14/2023,AQS,60010013,1,0.4,ppm,5,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/15/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/16/2023,AQS,60010013,1,0.8,ppm,9,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/17/2023,AQS,60010013,1,0.7,ppm,8,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/18/2023,AQS,60010013,1,0.7,ppm,8,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/19/2023,AQS,60010013,1,0.8,ppm,9,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/20/2023,AQS,60010013,1,0.7,ppm,8,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/21/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/22/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/23/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/24/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/25/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/26/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/27/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
2/28/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/1/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/2/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/3/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/4/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/5/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/6/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/7/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/8/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/9/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/10/2023,AQS,60010013,1,0.7,ppm,8,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/11/2023,AQS,60010013,1,0.8,ppm,9,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/12/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/13/2023,AQS,60010013,1,0.7,ppm,8,Berkeley- Aquatic Park,18,75,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/14/2023,AQS,60010013,1,0.3,ppm,3,Berkeley- Aquatic Park,8,33,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/15/2023,AQS,60010013,1,0.3,ppm,3,Berkeley- Aquatic Park,18,75,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/16/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/17/2023,AQS,60010013,1,0.4,ppm,5,Berkeley- Aquatic Park,18,75,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/18/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/19/2023,AQS,60010013,1,0.3,ppm,3,Berkeley- Aquatic Park,2,8,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/24/2023,AQS,60010013,1,-0.2,ppm,0,Berkeley- Aquatic Park,18,75,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/25/2023,AQS,60010013,1,-0.2,ppm,0,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/26/2023,AQS,60010013,1,-0.2,ppm,0,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/27/2023,AQS,60010013,1,-0.1,ppm,0,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/28/2023,AQS,60010013,1,-0.2,ppm,0,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/29/2023,AQS,60010013,1,-0.2,ppm,0,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/30/2023,AQS,60010013,1,-0.2,ppm,0,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
3/31/2023,AQS,60010013,1,-0.2,ppm,0,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/1/2023,AQS,60010013,1,-0.2,ppm,0,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/2/2023,AQS,60010013,1,-0.2,ppm,0,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/3/2023,AQS,60010013,1,-0.2,ppm,0,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/4/2023,AQS,60010013,1,0.3,ppm,3,Berkeley- Aquatic Park,13,54,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/5/2023,AQS,60010013,1,0.4,ppm,5,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/6/2023,AQS,60010013,1,0.4,ppm,5,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/7/2023,AQS,60010013,1,0.3,ppm,3,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/8/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/9/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/10/2023,AQS,60010013,1,0.4,ppm,5,Berkeley- Aquatic Park,2,8,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/12/2023,AQS,60010013,1,0.4,ppm,5,Berkeley- Aquatic Park,7,29,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/15/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,18,75,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/16/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,10,42,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/17/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,12,50,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/18/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,16,67,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/19/2023,AQS,60010013,1,0.5,ppm,6,Berkeley- Aquatic Park,3,13,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/25/2023,AQS,60010013,1,0.4,ppm,5,Berkeley- Aquatic Park,7,29,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/26/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,18,75,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/27/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
4/28/2023,AQS,60010013,1,0.6,ppm,7,Berkeley- Aquatic Park,11,46,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
5/19/2023,AQS,60010013,1,0.3,ppm,3,Berkeley- Aquatic Park,16,67,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
5/20/2023,AQS,60010013,1,0.3,ppm,3,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
5/21/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,16,67,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
5/22/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,16,67,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
5/23/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,17,71,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
5/24/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,18,75,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
5/25/2023,AQS,60010013,1,0.3,ppm,3,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
5/26/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,18,75,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
5/27/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,18,75,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
5/28/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
5/29/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,17,71,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
5/30/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,16,67,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
5/31/2023,AQS,60010013,1,0.3,ppm,3,Berkeley- Aquatic Park,16,67,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
6/1/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,15,63,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
6/2/2023,AQS,60010013,1,0.3,ppm,3,Berkeley- Aquatic Park,16,67,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
6/3/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,14,58,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
6/4/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,17,71,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
6/5/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,18,75,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
6/6/2023,AQS,60010013,1,0.2,ppm,2,Berkeley- Aquatic Park,17,71,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
6/7/2023,AQS,60010013,1,0.1,ppm,1,Berkeley- Aquatic Park,2,8,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
7/19/2023,AQS,60010013,1,0.4,ppm,5,Berkeley- Aquatic Park,18,75,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
7/20/2023,AQS,60010013,1,0.4,ppm,5,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
7/21/2023,AQS,60010013,1,0.3,ppm,3,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
7/22/2023,AQS,60010013,1,0.3,ppm,3,Berkeley- Aquatic Park,24,100,42101,Carbon monoxide,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.864767,-122.302741
